Date,Indx,HC,RE,IT,Ind,Mat,CD,CS,Fin,Util,Eng,Com,Portfolio
2019-07-09,104968.85,103989.97,107006.96,104068.34,104608.13,102741.85,104339.57,105038.5,104897.09,106283.58,105092.25,105272.25,1258307.3399999999
2019-07-10,105260.67,104306.29,107351.39,105201.44,104221.69,102456.26,104354.56,105149.94,104651.85,106376.26,105661.82,105615.01,1260607.18
2019-07-11,105237.19,104105.92,106414.53,104536.34,104081.29,102023.36,104525.46,104742.64,104818.75,106226.8,105620.83,105813.89,1258147.0
2019-07-12,106014.03,103785.99,106370.02,105308.58,105029.98,103163.98,105593.51,105033.11,105085.08,105794.99,105852.06,106332.45,1263363.78
2019-07-15,105820.28,103956.9,106299.78,105458.99,104821.96,103118.17,105592.31,105181.03,104631.14,105444.24,105239.72,105942.3,1261506.82
2019-07-16,105711.77,103573.39,106171.64,104916.16,105119.05,103553.36,106045.33,104853.21,104621.81,105513.95,104538.1,105615.7,1260233.47
2019-07-17,104993.59,103112.59,105905.05,104758.5,104212.77,102907.18,105316.65,104517.65,104268.28,105793.94,103531.2,104704.02,1254021.42
2019-07-18,105262.6,103301.75,105900.35,104763.43,104074.08,103105.24,105026.45,105052.47,104582.9,106282.5,103038.12,104626.72,1255016.61
2019-07-19,104855.74,102383.56,104763.0,104363.88,104309.24,103283.7,104798.99,104877.44,104410.72,105404.57,103288.86,104176.82,1250916.5200000003
2019-07-22,104816.24,101986.58,104563.05,104987.99,104199.11,103051.55,104267.18,104431.64,104203.24,105203.78,103756.15,103511.43,1248977.94
2019-07-23,105579.62,101653.21,105392.38,105419.95,105261.33,103936.96,105184.67,104645.88,104584.22,105044.33,104091.17,103734.26,1254527.98
2019-07-24,106566.97,102577.78,105797.69,107082.26,106193.26,104646.55,106176.79,104617.22,105386.96,105226.81,104355.43,104620.87,1263248.5899999999
2019-07-25,105810.49,101140.55,105177.01,106321.97,105279.26,103661.79,105570.44,104507.18,104937.54,104847.6,102925.9,104166.65,1254346.38
2019-07-26,106640.36,101891.12,105734.83,107923.05,105621.86,103984.42,106111.91,105228.48,105721.85,105257.38,102797.47,104826.97,1261739.7
2019-07-29,106293.71,101786.17,106038.37,107369.84,104831.04,103477.5,105922.08,105007.86,105347.96,105255.02,101649.16,104897.01,1257875.7199999997
2019-07-30,106438.45,102470.86,106546.48,107298.12,105139.86,103725.23,105463.49,105115.89,105809.45,104882.48,103042.14,104962.73,1260895.18
2019-07-31,105508.89,101515.59,106089.68,106006.63,104565.23,102346.3,104798.68,104113.21,105405.48,104809.56,103345.74,103987.95,1252492.94
2019-08-01,104374.41,104374.41,104374.41,104374.41,104374.41,104374.41,104374.41,104374.41,104374.41,104374.41,104374.41,104374.41,1252492.9200000002
2019-08-02,103446.41,103280.82,104439.84,102489.06,103615.57,103349.56,103636.44,103643.65,104011.9,104350.52,103340.66,104231.86,1243836.29
2019-08-05,100473.78,100664.82,102438.93,99059.18,101220.34,101847.78,101492.17,101772.39,102064.06,102822.78,100908.96,102575.83,1217341.0200000003
2019-08-06,101574.51,101697.21,103153.14,99679.7,101746.31,101834.3,102564.54,102113.15,102581.63,103119.32,100635.22,103572.42,1224271.45
2019-08-07,101733.47,101366.43,103807.43,100124.17,101767.71,101882.67,102555.8,102683.67,102246.07,103380.51,99586.95,103594.27,1224729.1500000001
2019-08-08,103684.75,102851.15,105238.39,102315.88,103011.65,103365.87,103775.84,103484.87,103125.87,104259.99,100513.15,104542.6,1240170.01
2019-08-09,102755.81,102589.9,104888.14,101000.35,102176.78,102184.92,102661.58,103333.83,102935.03,104201.17,99679.66,104006.64,1232413.8099999998
2019-08-12,101440.33,101776.4,104474.34,99905.59,101164.34,101205.26,101627.37,103527.93,101968.32,103498.63,98805.45,103158.01,1222551.97
2019-08-13,102718.81,102518.33,104929.02,101147.87,101588.35,101656.29,102455.42,103687.28,102558.47,103787.06,98809.75,104274.72,1230131.37
2019-08-14,99784.07,100287.53,103114.45,98188.5,99347.81,99467.44,99944.45,102205.38,100728.84,102736.94,95857.76,101470.3,1203133.47
2019-08-15,99759.21,99398.83,103744.92,97503.24,99035.08,98843.33,99240.39,102735.3,100617.44,103214.9,95103.04,101065.0,1200260.68
2019-08-16,101455.2,101268.08,104788.6,99638.29,100287.68,99976.63,100515.82,103447.58,101792.31,104040.02,96475.0,102015.97,1215701.18
2019-08-19,102612.08,101870.65,105664.58,100276.36,101110.82,100415.45,101455.73,103827.57,102336.85,104273.66,98480.35,102590.59,1224914.6900000002
2019-08-20,101840.74,101670.8,105079.6,99854.23,100651.83,100168.19,101130.27,103067.42,103701.46,103988.51,97948.19,102157.29,1221258.53
2019-08-21,102616.49,102641.0,105434.33,100893.84,101289.71,100546.28,102010.72,104250.91,102811.46,104572.18,98442.58,102497.24,1228006.74
2019-08-22,102649.54,101774.13,105361.21,100645.97,100954.94,100479.74,102426.62,104368.6,102534.72,104534.52,97634.53,102414.13,1225778.65
2019-08-23,99869.48,99764.36,103924.23,98220.29,98841.71,99138.64,100190.75,103178.82,100972.54,103520.5,95219.03,100705.23,1203545.58
2019-08-26,100801.33,100519.79,104497.81,98619.25,99397.23,99371.08,100916.0,104218.36,102386.76,104257.81,95326.13,101729.28,1212040.8299999998
2019-08-27,100171.59,99202.41,103899.72,97980.64,98801.1,99291.87,100358.76,103213.3,101272.02,104256.96,94509.95,100769.49,1203727.81
2019-08-28,100988.41,99837.21,104585.25,98223.48,99414.38,99923.2,101248.06,104016.05,101799.78,104287.92,96003.23,101253.27,1211580.2400000002
2019-08-29,102375.7,100630.6,105405.1,99649.09,100489.45,101081.34,102342.2,104687.11,102263.69,104955.08,97137.8,102269.46,1223286.6199999999
2019-08-30,102436.6,100444.23,105550.22,99769.92,100784.33,101682.48,102170.75,104670.45,102086.52,105102.26,96887.26,102849.01,1224434.03
2019-09-03,102036.17,102036.17,102036.17,102036.17,102036.17,102036.17,102036.17,102036.17,102036.17,102036.17,102036.17,102036.17,1224434.04
2019-09-04,103142.24,102505.36,102953.2,103127.04,103087.31,103478.91,102977.29,103234.51,102472.06,102414.46,103490.21,102846.2,1235728.7899999998
2019-09-05,104660.23,103470.57,102982.03,105234.87,104818.99,104319.47,105433.91,103456.03,103668.85,102105.78,105191.09,103492.88,1248834.7000000002
2019-09-06,104673.61,103387.27,103230.48,105278.43,104793.26,104199.19,105889.49,103636.51,103654.51,101435.83,105262.83,103857.23,1249298.64
2019-09-09,105202.79,103330.85,103444.74,105509.99,106122.84,105360.7,107488.5,103734.74,104930.93,101006.03,107545.9,104153.89,1257831.8999999997
2019-09-10,105649.95,104876.21,103366.7,105687.02,107153.16,106885.62,108978.31,103952.87,105536.82,100996.77,108462.49,105464.53,1267010.45
2019-09-11,106822.91,106596.9,104172.55,108516.51,108771.9,108248.13,110000.18,105062.72,106593.42,101836.46,108423.64,106832.14,1281877.46
2019-09-12,106987.78,106179.21,104217.68,108168.4,109214.82,108518.05,110108.77,105455.54,107042.93,102205.49,107804.14,106939.2,1282842.0099999998
2019-09-13,106986.73,106351.61,103665.25,108684.86,109811.71,109450.84,110648.93,105558.01,107619.04,102111.39,108556.98,107261.06,1286706.41
2019-09-16,106949.15,106783.83,104094.97,108766.91,109711.16,108941.35,110038.43,105432.98,107547.27,102213.58,112477.79,106895.3,1289852.7200000002
2019-09-17,106966.06,107222.59,104382.57,108519.9,109603.24,108787.75,109807.74,105619.28,107320.14,102824.05,110856.85,106606.1,1288516.2700000003
2019-09-18,106725.83,106735.9,104138.22,107999.23,109071.17,108171.53,109048.95,105071.27,107336.56,103232.91,110124.76,106431.51,1284087.8399999999
2019-09-19,106561.57,106422.59,104278.57,107671.74,108793.4,108258.94,109088.71,105061.32,107282.47,103647.29,109686.47,106443.77,1283196.84
2019-09-20,106175.86,106742.37,104447.08,107247.82,108495.99,107997.44,108817.13,104743.76,107504.42,103764.96,109785.24,106408.11,1282130.1800000002
2019-09-23,106230.8,106157.3,104428.01,106939.34,108485.21,108089.87,108713.93,104809.75,107352.63,103816.52,109994.36,106068.34,1281086.06
2019-09-24,105132.5,104432.33,104336.93,105624.78,107596.02,106831.55,107918.28,104765.04,106667.76,104486.31,108197.0,104939.42,1270927.9200000002
2019-09-25,105935.89,103805.15,104678.88,106760.09,108210.76,107045.88,108472.35,104529.74,107179.18,104618.88,107743.9,104993.69,1273974.3899999997
2019-09-26,105494.89,102242.39,105230.58,106224.98,107724.67,106692.64,108109.42,104443.39,106624.46,104975.31,107082.12,103905.86,1268750.7100000002
2019-09-27,104878.95,101003.58,104946.15,104697.99,107356.78,106657.35,107881.93,104249.94,106456.99,104502.1,107324.95,103123.24,1263079.95
2019-09-30,105401.07,100952.76,105061.56,105378.94,107603.4,106658.44,108807.12,104242.08,106523.96,104811.62,106560.04,103442.36,1265443.3499999999
2019-10-01,105453.61,105453.61,105453.61,105453.61,105453.61,105453.61,105453.61,105453.61,105453.61,105453.61,105453.61,105453.61,1265443.3200000003
2019-10-02,103792.02,104408.31,105139.08,104485.2,103964.76,103976.42,103887.12,104220.25,104579.68,104305.08,103431.02,104122.15,1250311.0899999999
2019-10-03,104370.02,105191.2,105680.13,105436.78,104008.86,103937.6,104039.42,104214.74,104645.69,104424.86,104093.92,104223.29,1254266.51
2019-10-04,105615.3,105844.53,106081.41,106836.11,104758.26,104474.64,104612.62,104902.07,105304.02,105531.22,104550.76,105146.54,1263657.48
2019-10-07,105302.78,105869.47,106094.02,106382.52,104604.31,104255.4,104322.5,104644.6,105165.9,105327.65,104127.51,104930.92,1261027.58
2019-10-08,103583.03,104009.52,105612.2,104445.46,103429.71,103442.48,103352.53,103900.91,104336.87,104526.69,102884.38,103879.47,1247403.2500000002
2019-10-09,104348.38,103673.58,105782.05,105521.65,103977.31,103706.15,103808.5,104212.3,104660.27,105350.07,103178.59,104072.11,1252290.9600000002
2019-10-10,104949.47,103541.69,105570.47,105245.86,104503.89,104600.29,104430.1,104324.23,105063.47,105338.48,103786.67,104042.81,1255397.43
2019-10-11,106434.66,104574.02,106182.79,106838.68,106222.17,106356.93,106122.22,104977.71,106013.12,105704.91,105256.41,105346.41,1270030.0299999998
2019-10-14,106155.86,104360.01,106122.36,106747.41,105932.56,105981.2,105655.49,108111.61,105915.66,105144.94,105395.4,104715.36,1270237.8599999999
2019-10-15,107126.57,106166.44,106417.04,108130.53,106759.82,106204.88,106627.43,106998.65,106447.15,105039.27,105591.33,105794.84,1277303.9500000002
2019-10-16,106980.64,106699.99,106624.19,107449.84,106841.96,106470.0,107258.83,106444.91,106519.92,105315.67,105284.79,105963.13,1277853.87
2019-10-17,107559.64,107699.97,107143.47,108015.86,107606.02,106899.09,107866.9,107142.5,106839.62,106045.22,105419.54,106737.01,1284974.84
2019-10-18,107312.32,107168.04,107678.82,106947.07,107577.34,106924.95,107624.98,106775.68,107017.98,105972.31,105142.62,106553.16,1282695.2699999998
2019-10-21,108062.99,107364.63,108465.97,107823.95,108482.64,107428.56,108295.43,107421.25,107889.6,106219.19,105928.65,107232.09,1290614.95
2019-10-22,107950.7,107334.89,108273.04,107169.96,108834.94,107275.25,108649.9,107144.06,107940.68,106368.33,106485.83,107272.62,1290700.2000000002
2019-10-23,108135.11,107532.02,108453.18,106884.94,109244.02,107784.77,108761.77,107103.31,108050.36,106663.45,107454.08,107757.47,1293824.4800000002
2019-10-24,108294.05,107139.54,108311.2,108160.02,109166.1,107955.56,108777.03,107075.62,107785.37,106602.65,107066.56,106795.35,1293129.05
2019-10-25,108844.55,107572.31,107717.29,108930.92,109870.24,108780.61,109583.31,106719.97,107870.9,105775.45,107618.0,107125.59,1296409.1400000001
2019-10-28,109440.79,108223.65,107603.07,109792.13,110500.39,109279.77,109850.51,106720.22,108364.69,104805.29,107447.01,108121.26,1300148.78
2019-10-29,109545.02,108323.06,107659.54,109661.12,110759.57,109356.97,109662.67,106981.14,108687.51,105048.21,107668.57,108553.91,1301907.29
2019-10-30,109502.45,108287.84,108374.13,110100.72,110546.08,109394.44,109552.15,107291.47,108611.82,105779.09,106338.42,108042.4,1301821.0099999998
2019-10-31,108906.29,108568.42,108133.79,109804.27,110046.36,108837.05,108880.75,106856.39,108326.33,106231.63,105805.71,107885.31,1298282.3
2019-11-01,108190.19,108190.19,108190.19,108190.19,108190.19,108190.19,108190.19,108190.19,108190.19,108190.19,108190.19,108190.19,1298282.2799999996
2019-11-04,108771.25,108339.49,108232.2,108949.72,109129.26,109777.27,109314.84,108335.49,108683.58,107385.54,110252.92,108668.0,1305839.5599999998
2019-11-05,108829.42,108278.02,107239.77,109065.17,109437.54,110152.7,109718.15,108511.27,108965.03,106959.55,110009.8,108885.4,1306051.82
2019-11-06,108636.54,107371.55,107102.79,108307.86,109272.28,109612.63,109625.8,108810.21,108996.15,107041.93,108728.44,108399.36,1301905.54
2019-11-07,108886.16,107340.14,106472.41,108903.77,109965.71,110488.69,110134.9,108785.83,109379.26,105967.95,108920.82,108938.96,1304184.5999999999
2019-11-08,109127.31,107976.03,106125.71,109275.79,109852.58,110327.71,110128.48,108509.68,109324.54,105598.86,109380.24,109122.42,1304749.3499999999
2019-11-11,108969.6,107549.88,106071.7,109346.77,109968.12,110185.77,110155.39,108245.38,109482.29,105196.07,108823.93,109479.77,1303474.6700000002
2019-11-12,109055.07,107617.42,105333.74,110202.33,109845.89,109685.83,109890.8,108343.92,109590.3,105301.72,108443.47,108745.45,1302055.94
2019-11-13,108916.45,107279.0,105509.34,109357.53,109189.64,109192.66,109451.19,108988.65,109270.33,106077.69,106928.1,108207.84,1298368.4200000002
2019-11-14,109054.17,106520.19,106085.97,108871.28,109474.39,109092.76,109631.84,109025.46,109277.11,105956.55,107336.53,108051.34,1298377.59
2019-11-15,109727.14,107215.59,106525.6,109846.41,109724.46,109535.41,110090.3,109054.51,109445.39,106186.27,108459.4,108143.8,1303954.28
2019-11-18,109655.91,107133.01,106857.59,109742.51,109446.39,109301.73,110270.42,108865.15,109536.81,106450.09,106937.31,108322.23,1302519.1500000001
2019-11-19,109659.59,108098.22,107059.34,110045.72,109448.75,109245.14,109798.21,108901.76,109818.16,106442.68,105517.43,108323.34,1302358.34
2019-11-20,109213.36,108681.35,106651.71,109686.36,108843.05,108373.45,108740.93,108642.46,109456.57,106826.06,105657.7,108019.51,1298792.51
2019-11-21,108900.7,108992.27,105743.53,109406.72,108682.12,108070.15,108361.2,108448.95,109335.73,106390.36,106423.83,107851.88,1296607.44
2019-11-22,109194.95,109751.03,105665.49,109355.88,109030.46,108167.83,108940.33,108453.44,109738.7,106497.42,106413.48,108461.22,1299670.2299999997
2019-11-25,110394.6,111447.99,106411.36,110920.39,110211.96,109200.49,110419.88,109123.9,110384.27,106591.44,106995.72,108980.59,1311082.59
2019-11-26,110638.53,111777.77,107101.85,111023.26,110489.7,109777.75,110614.27,109328.92,110312.64,106678.38,105867.13,108866.54,1312476.7400000002
2019-11-27,111154.09,113070.83,107765.52,111625.75,110614.55,110035.84,111081.51,109518.18,110614.63,107123.26,106238.6,109329.93,1318172.69
2019-11-29,110604.15,113761.2,107403.52,111184.52,110129.25,109497.29,110697.61,109255.26,110418.31,107109.34,105680.12,109581.06,1315321.6300000004
2019-12-02,109610.13,109610.13,109610.13,109610.13,109610.13,109610.13,109610.13,109610.13,109610.13,109610.13,109610.13,109610.13,1315321.56
2019-12-03,108949.75,109503.13,109955.71,108985.36,108964.11,108528.63,108906.59,109186.94,108939.46,109798.6,108466.3,109039.15,1309223.73
2019-12-04,109653.15,110073.18,110292.81,109394.46,109458.37,108969.48,109541.74,109549.97,109354.15,110524.78,109628.27,109569.3,1316009.66
2019-12-05,109821.6,109129.66,110446.97,109893.58,109938.46,109236.94,110044.81,109561.75,109606.38,110730.9,109592.22,109810.94,1317814.21
2019-12-06,110866.42,109995.05,110889.86,111403.14,110918.17,110051.36,111148.43,110362.88,110325.6,110731.67,111666.11,110329.85,1328688.54
2019-12-09,110583.05,109867.55,111124.42,109938.16,110750.08,110039.09,111147.83,110234.81,110345.58,110621.4,112016.99,110163.21,1326832.17
2019-12-10,110425.87,110269.37,110976.19,110112.74,110558.92,109720.34,111319.38,109828.42,110498.82,110845.91,112820.7,110003.12,1327379.7799999998
2019-12-11,110660.98,109947.4,110030.22,110888.44,111329.16,110437.87,111624.17,109895.78,110671.77,111335.01,113683.32,110226.09,1330730.2100000002
2019-12-12,111663.58,110550.98,108990.33,111805.89,112196.18,111593.14,112589.69,109687.17,111759.26,110892.88,114912.81,110863.66,1337505.57
2019-12-13,111347.54,110123.49,108952.66,112254.13,112303.63,111313.53,112364.68,109618.88,111933.54,111579.36,114735.59,110899.01,1337426.04
2019-12-16,112159.29,110370.09,109626.85,113187.6,112924.49,111324.14,112802.36,110164.79,112521.45,112565.9,116172.99,111443.27,1345263.22
2019-12-17,112381.91,110310.43,109210.7,113574.76,112985.37,111652.33,113141.92,110320.99,112995.65,113017.74,117100.86,111520.21,1348212.87
2019-12-18,112527.34,110608.29,110016.95,114178.31,112907.51,111868.7,113579.63,110883.91,112854.6,113517.9,117770.43,112084.16,1352797.7299999997
2019-12-19,112874.39,111180.26,110480.32,114384.99,112841.9,112114.9,113380.69,111468.86,112949.19,113515.52,118498.22,112801.99,1356491.23
2019-12-20,113431.46,111720.79,110970.76,114866.53,113279.37,112349.38,113701.96,112011.43,113069.71,114006.74,118494.39,113366.17,1361268.6899999997
2019-12-23,113423.09,113705.96,110467.63,114709.37,113284.8,112914.88,113987.27,112484.07,112708.23,113424.13,119577.71,113234.86,1363922.0000000002
2019-12-24,113475.76,114780.51,110665.29,114566.53,113449.59,113194.93,114051.54,112575.46,112841.44,113437.52,119505.81,113855.49,1366399.8699999999
2019-12-26,113769.67,114887.14,110816.44,115169.8,113456.69,113632.5,114232.05,112659.97,112887.68,113804.61,119724.6,114538.65,1369579.8
2019-12-27,113603.19,114272.81,111252.33,114909.96,113407.71,113563.89,114138.01,112852.32,112817.99,114046.77,118364.2,114153.83,1367383.01
2019-12-30,113183.33,113764.37,111143.09,114298.83,113167.65,113233.62,114220.15,112517.42,112850.58,114222.66,118410.19,113869.09,1364880.98
2019-12-31,113450.98,114801.76,111782.23,114676.47,113225.44,113569.84,114215.69,112715.47,112964.65,114473.72,118875.74,114221.05,1368973.04
2020-01-02,114081.09,114081.09,114081.09,114081.09,114081.09,114081.09,114081.09,114081.09,114081.09,114081.09,114081.09,114081.09,1368973.08
2020-01-03,113561.42,113170.44,114790.48,139187.65,113656.32,113231.83,113466.47,113670.23,113557.39,113928.35,114893.11,114027.39,1391141.08
2020-01-06,113706.75,114227.5,115075.78,139204.79,113831.28,112570.2,113727.56,113912.54,113464.15,113866.31,116349.5,114506.93,1394443.29
2020-01-07,113471.58,114407.03,114147.63,139681.85,113845.46,112416.55,113625.47,113561.14,113038.5,113676.04,116709.07,114668.88,1393249.2000000002
2020-01-08,113843.61,115092.99,114328.33,140429.45,113889.85,112216.59,113967.77,113691.48,113405.41,113540.58,115128.4,114205.85,1393740.31
2020-01-09,114267.62,116089.45,114369.75,141145.8,114132.73,111835.19,113736.24,113888.85,113628.1,113780.06,115310.97,114100.78,1396285.54
2020-01-10,113922.56,116324.68,114696.81,141066.54,113571.16,111619.7,113349.54,113730.41,113328.71,114153.24,114815.88,113780.26,1394359.49
2020-01-13,114774.48,116083.92,115670.07,143041.5,114215.08,112219.32,113930.69,114341.96,113784.9,114869.65,114540.19,114313.33,1401785.0899999996
2020-01-14,114900.25,117253.24,115624.53,142982.06,114355.32,112208.19,114306.21,114617.23,113605.91,115115.97,114335.34,114498.36,1403802.61
2020-01-15,115133.81,117937.58,116768.42,143018.73,114661.23,112315.84,114368.3,114959.09,113487.64,116329.88,113656.92,115273.26,1407910.7
2020-01-16,116232.82,119769.59,117678.1,143946.45,115674.34,112662.54,115640.73,115454.48,114198.46,117362.05,114060.1,116054.15,1418733.81
2020-01-17,116369.94,119507.56,117714.18,144417.48,115352.85,112711.78,116018.42,115230.12,114271.65,118021.07,113539.5,116028.15,1419182.7
2020-01-21,115864.66,120211.08,118455.42,143746.68,114339.73,111552.61,115197.12,114831.92,113747.33,118402.37,111811.71,115445.26,1413605.89
2020-01-22,115895.3,119709.22,118036.83,143877.14,114265.47,111123.94,115253.66,114436.21,113959.6,118557.79,110595.61,115357.36,1411068.1300000004
2020-01-23,116043.99,119317.5,118540.49,144206.01,114385.51,110811.75,115390.14,114179.98,113960.76,119314.48,109711.42,114676.97,1410538.9999999998
2020-01-24,114839.35,117292.59,118042.28,143305.46,113740.78,110996.5,113941.29,113336.89,113340.71,119442.01,108624.04,113873.14,1400775.04
2020-01-27,113184.01,116787.94,117199.3,140592.03,112298.79,109196.86,112259.27,112577.94,112421.66,118860.91,106224.06,112800.75,1384403.5200000003
2020-01-28,114244.27,117577.61,117528.34,141853.25,112876.84,109454.6,112877.21,112683.12,112821.1,119403.35,106763.82,113511.47,1391594.98
2020-01-29,113831.6,117229.87,117102.67,140822.95,112491.47,109218.56,112570.36,112159.33,112481.15,119551.96,106193.34,112830.47,1386483.7300000002
2020-01-30,114026.38,116542.58,116771.8,140462.51,112171.57,109049.47,112129.0,112090.6,112940.09,120144.11,105904.27,112368.59,1384600.9700000002
2020-01-31,111864.32,115072.97,115620.49,138010.06,110121.51,107377.88,110088.02,111281.72,111682.13,119262.59,104169.47,110839.85,1365391.01
2020-02-03,113782.58,113782.58,113782.58,113782.58,113782.58,113782.58,113782.58,113782.58,113782.58,113782.58,113782.58,113782.58,1365390.96
2020-02-04,115411.22,115266.14,114456.84,116166.82,115294.31,115132.06,114982.04,114529.42,114533.36,113352.33,114512.76,114864.84,1378502.1400000001
2020-02-05,116824.85,116840.78,115040.36,116716.2,116993.3,117275.99,116280.32,115262.06,115789.07,113916.41,117017.55,116115.21,1394072.1
2020-02-06,116867.66,116704.85,115352.4,142776.91,116470.54,117002.17,116042.29,115204.64,115608.39,114212.29,115184.84,116379.02,1417806.0000000002
2020-02-07,115937.1,115061.32,114928.73,141359.79,115353.84,115398.82,114762.29,114739.78,115149.08,114018.83,114049.55,116057.83,1406816.9600000004
2020-02-10,116546.25,115689.59,115844.28,116113.45,115381.19,115381.16,114803.17,115029.1,115404.22,114419.27,112963.75,116052.84,1383628.27
2020-02-11,117212.38,116421.39,116013.41,142858.95,116235.24,116758.7,115500.37,115048.56,115954.2,114836.82,113776.43,117043.9,1417660.3499999999
2020-02-12,118004.49,116578.61,116322.56,118219.79,117004.78,116952.21,116612.86,115239.83,116015.68,114903.76,115350.61,118013.93,1399219.1099999999
2020-02-13,118027.24,116223.4,116733.73,143792.33,116804.76,116350.77,116281.72,115123.83,116232.25,115570.2,114722.85,117202.33,1423065.41
2020-02-14,117956.36,116459.64,117374.87,117762.33,116362.91,115990.12,115874.57,115062.54,115952.98,116220.51,114417.18,116601.49,1396035.5
2020-02-18,117653.17,117231.56,117230.77,142510.06,115620.48,115288.68,115635.98,114734.52,115562.58,116660.84,113869.29,116698.17,1418696.1
2020-02-19,118230.35,118200.97,116365.64,143791.64,115804.78,115809.91,116122.28,114676.31,115697.51,116550.68,114736.01,117521.6,1423507.6800000002
2020-02-20,118227.31,117865.27,117584.77,143421.27,115810.35,115771.41,116553.09,114438.18,115762.48,115746.52,114719.07,117025.68,1422925.4
2020-02-21,117065.91,117158.35,117655.73,141415.16,115372.16,115939.48,115581.22,114211.03,115179.55,115733.16,113484.75,115964.83,1414761.33
2020-02-24,113486.91,114204.15,116040.37,137781.22,112132.84,113138.53,111799.93,112054.52,113036.8,113902.2,109018.45,113215.59,1379811.51
2020-02-25,109786.57,111150.09,113340.61,134980.28,108908.53,109799.16,108604.58,110209.65,110884.84,111698.41,105575.72,110388.09,1345326.53
2020-02-26,108728.77,110415.96,112364.06,134334.13,107611.96,108707.83,106976.65,109325.33,110463.9,110709.02,103501.91,109338.67,1332478.1899999997
2020-02-27,104375.41,107643.47,108084.07,130634.24,104484.04,104689.34,103875.27,106795.88,107680.91,107237.94,99978.78,106446.46,1291925.81
2020-02-28,102998.79,108541.39,105695.93,130143.57,103003.78,102866.75,102878.24,104833.02,105421.7,104023.08,99986.06,105020.45,1275412.76
2020-03-02,106284.4,106284.4,106284.4,106284.4,106284.4,106284.4,106284.4,106284.4,106284.4,106284.4,106284.4,106284.4,1275412.7999999998
2020-03-03,103790.89,104860.44,105597.62,104348.42,104964.74,106175.58,104641.25,105739.35,104503.19,105733.26,104005.97,105494.46,1259855.17
2020-03-04,107533.98,107902.57,108453.6,106962.08,107064.54,108430.38,106444.23,107876.2,105769.2,110082.59,104332.88,107530.05,1288382.3
2020-03-05,103904.36,106099.16,106685.78,104054.01,103722.95,105354.56,102455.06,106731.32,103005.84,108690.62,100957.34,105046.11,1256707.1100000003
2020-03-06,102025.86,104217.88,105150.44,101786.13,102432.49,103516.11,101038.02,106143.66,101084.83,108205.03,95630.65,103935.92,1235167.02
2020-03-09,93382.53,97733.36,97713.33,94199.57,95037.08,95232.42,94278.7,101841.77,93554.43,102233.44,77025.14,97550.74,1139782.51
2020-03-10,97207.99,98384.96,99721.68,97188.57,96923.35,96685.63,95926.35,102779.06,95303.52,102660.32,80006.71,99096.34,1161884.4800000002
2020-03-11,91958.0,93932.74,94488.85,92894.57,92915.55,92314.49,91083.98,99481.99,91572.16,98518.25,75553.15,94900.4,1109614.13
2020-03-12,82638.97,85017.22,85320.24,84181.76,84098.49,83848.87,82340.01,91648.49,84401.75,89648.46,67036.52,86149.06,1006329.8399999999
2020-03-13,88989.31,87862.22,90316.52,87951.07,87447.87,86514.12,84866.11,95146.76,88343.3,92735.65,71422.7,89201.37,1050797.0
2020-03-16,78494.89,78849.9,77707.6,78404.79,79351.69,79651.89,74396.87,89679.17,80501.36,84205.59,63757.04,81985.81,946986.6000000001
2020-03-17,82579.61,81925.87,79138.72,82503.06,81022.43,83105.48,74825.86,93409.56,83178.59,91482.46,63226.51,84324.6,980722.75
2020-03-18,76615.47,77472.68,70811.66,76322.31,74105.91,76660.52,68014.89,90231.09,75503.78,86499.71,55438.59,79132.18,906808.79
2020-03-19,78302.94,80984.34,72747.93,79034.5,75736.44,78767.46,70643.83,91258.19,77324.13,85539.36,59208.74,82327.46,931875.3199999998
2020-03-20,75031.21,79653.16,70686.77,77055.2,73746.57,76851.03,69645.65,89825.26,74961.75,104136.47,60060.23,80423.92,932077.2200000001
2020-03-23,72889.26,78620.68,67691.9,77303.61,71786.78,75176.43,68256.21,87034.4,71652.84,100129.23,57470.23,78722.33,906733.8999999999
2020-03-24,79793.56,83368.94,72261.55,83541.15,76809.75,81239.38,74788.47,90036.15,76107.38,105434.34,62589.25,83373.14,969343.0599999999
2020-03-25,81438.21,84915.21,75500.68,84568.56,79492.8,83457.87,77130.23,90982.3,77560.12,104901.07,64904.71,84715.15,989566.91
2020-03-26,86192.88,88653.9,79131.95,89444.29,83229.06,86058.1,79873.3,94051.59,81628.75,109859.14,66635.59,87891.66,1032650.21
2020-03-27,83406.96,87365.66,78343.08,86584.07,80808.7,83403.3,76737.16,92957.41,79683.98,109547.66,64422.21,85496.93,1008757.1200000001
2020-03-30,85511.24,89750.86,79139.38,88776.4,81468.22,84942.92,76541.74,94852.58,80352.66,112234.33,65508.09,86056.67,1025135.09
2020-03-31,84377.58,89571.42,78947.63,88052.47,81500.99,84894.96,76172.4,95310.26,80223.82,107253.39,66844.16,85620.53,1018769.6100000001
2020-04-01,84897.47,84897.47,84897.47,84897.47,84897.47,84897.47,84897.47,84897.47,84897.47,84897.47,84897.47,84897.47,1018769.6399999998
2020-04-02,86228.5,85655.97,84130.79,85615.42,85576.95,85916.31,83744.85,85493.81,85425.77,86470.75,89168.95,85898.23,1029326.3
